user_id,first_purchase,last_purchase,frequency,transaction_lines,units,monetary,customer_aov,recency_days,r_score,f_score,m_score,fm_score,segment
1515915625591920948,2021-01-11 20:41:51+00:00,2021-01-11 20:41:51+00:00,1,2,2,485.8,485.8,324,2,1,4,2,Hibernating
1515915625605419868,2021-02-14 13:33:58+00:00,2021-02-14 13:33:58+00:00,1,2,2,485.8,485.8,290,2,1,4,2,Hibernating
1515915625616382376,2021-03-13 10:49:56+00:00,2021-03-13 10:49:56+00:00,1,2,2,485.8,485.8,263,3,1,4,2,Potential Loyalists
1515915625616404108,2021-03-15 03:46:58+00:00,2021-03-15 03:46:58+00:00,1,2,2,485.8,485.8,262,3,1,4,2,Potential Loyalists
1515915625619921220,2021-04-15 15:51:47+00:00,2021-04-15 15:51:47+00:00,1,2,2,485.8,485.8,230,3,1,4,2,Potential Loyalists
1515915625624093308,2021-03-25 08:11:45+00:00,2021-03-25 08:11:45+00:00,1,2,2,485.8,485.8,252,3,1,4,2,Potential Loyalists
1515915625631046129,2021-04-11 07:10:48+00:00,2021-04-11 07:10:48+00:00,1,2,2,485.8,485.8,235,3,1,4,2,Potential Loyalists
1515915625633400887,2021-04-21 06:07:33+00:00,2021-04-21 06:07:33+00:00,1,2,2,485.8,485.8,225,3,1,4,2,Potential Loyalists
1515915625657884027,2021-07-03 15:10:49+00:00,2021-07-03 15:10:49+00:00,1,2,2,485.8,485.8,151,4,1,4,2,Recent Customers
1515915625661760538,2021-07-17 09:59:18+00:00,2021-07-17 09:59:18+00:00,1,2,2,485.8,485.8,137,4,1,4,2,Recent Customers
1515915625675565857,2021-08-30 15:36:38+00:00,2021-08-30 15:36:38+00:00,1,2,2,485.8,485.8,93,4,1,4,2,Recent Customers
1515915625282529175,2020-04-10 21:16:49+00:00,2020-04-10 21:49:09+00:00,2,3,3,485.76,242.88,600,1,2,4,3,Potential Loyalists
1461376332007997712,2019-08-26 10:10:33+00:00,2019-11-14 17:36:00+00:00,2,2,2,485.33000000000004,242.66500000000002,748,1,2,4,3,Potential Loyalists
1515915625155956670,2020-06-14 17:13:25+00:00,2020-06-14 17:13:25+00:00,1,4,4,485.33,485.33,535,1,1,4,2,Hibernating
1515915625433496064,2020-03-23 10:19:46+00:00,2021-05-09 09:09:08+00:00,3,3,3,485.27,161.75666666666666,207,3,3,4,4,Loyal Customers
1515915625533473233,2021-01-18 10:23:20+00:00,2021-01-18 22:15:15+00:00,2,2,2,485.1,242.55,317,2,2,4,3,Potential Loyalists
1515915625546408565,2021-10-26 06:02:38+00:00,2021-11-02 12:25:48+00:00,2,2,2,484.94,242.47,29,5,2,4,3,Recent Customers
1515915625633922675,2021-04-19 18:50:10+00:00,2021-07-06 21:05:46+00:00,2,2,2,484.94,242.47,148,4,2,4,3,Recent Customers
1515915625556207307,2020-12-09 07:28:39+00:00,2020-12-09 07:28:39+00:00,1,1,1,484.93,484.93,358,1,1,4,2,Hibernating
1515915625564976865,2020-12-26 06:22:33+00:00,2020-12-26 06:22:33+00:00,1,1,1,484.93,484.93,341,2,1,4,2,Hibernating
1515915625703925730,2021-11-03 15:52:13+00:00,2021-11-03 15:52:13+00:00,1,3,3,484.86,484.86,28,5,1,4,2,Recent Customers
1515915625525078939,2020-12-10 14:11:49+00:00,2020-12-10 14:11:49+00:00,1,1,1,484.79,484.79,356,1,1,4,2,Hibernating
1515915625628112271,2021-08-18 08:26:39+00:00,2021-08-18 08:26:39+00:00,1,2,2,484.65999999999997,484.65999999999997,106,4,1,4,2,Recent Customers
1515915625616303576,2021-03-19 11:52:01+00:00,2021-04-04 11:26:54+00:00,2,2,2,484.65,242.325,241,3,2,4,3,Potential Loyalists
1515915625342033439,2020-05-21 05:05:47+00:00,2020-05-25 09:02:28+00:00,2,3,3,484.52,242.26,556,1,2,4,3,Potential Loyalists
1515915625622160999,2021-07-07 21:29:29+00:00,2021-07-07 21:33:41+00:00,2,3,3,484.52,242.26,147,4,2,4,3,Recent Customers
1515915625649664147,2021-06-12 09:49:25+00:00,2021-06-12 16:14:41+00:00,3,5,5,484.23,161.41,172,3,3,4,4,Loyal Customers
1515915625715579049,2021-11-22 09:24:15+00:00,2021-11-22 09:24:15+00:00,1,1,1,484.15,484.15,10,5,1,4,2,Recent Customers
1515915625717877531,2021-11-26 11:21:53+00:00,2021-11-26 11:21:53+00:00,1,1,1,484.15,484.15,5,5,1,4,2,Recent Customers
1515915625695080131,2021-10-20 10:43:50+00:00,2021-10-30 22:53:26+00:00,2,4,4,483.9,241.95,32,5,2,4,3,Recent Customers
1515915625438679621,2020-07-09 11:25:27+00:00,2020-07-09 11:25:27+00:00,1,1,1,483.56,483.56,510,1,1,4,2,Hibernating
1515915625524395607,2020-10-25 08:15:38+00:00,2021-08-14 18:53:53+00:00,3,3,3,483.28999999999996,161.09666666666666,109,4,3,4,4,Champions
1515915625544500334,2021-10-20 09:33:36+00:00,2021-10-20 09:33:36+00:00,1,2,2,483.21,483.21,43,5,1,4,2,Recent Customers
1515915625450179714,2020-05-17 16:16:14+00:00,2020-05-17 16:16:14+00:00,1,1,1,483.18,483.18,563,1,1,4,2,Hibernating
1515915625596641532,2021-07-15 11:41:10+00:00,2021-07-15 11:41:10+00:00,1,1,1,483.18,483.18,139,4,1,4,2,Recent Customers
1515915625556782498,2021-01-25 12:22:50+00:00,2021-02-25 07:37:17+00:00,2,3,3,483.15000000000003,241.57500000000002,280,2,2,4,3,Potential Loyalists
1515915625718001709,2021-11-26 15:36:36+00:00,2021-11-26 16:56:13+00:00,2,2,2,483.11,241.555,5,5,2,4,3,Recent Customers
1515915625608398067,2021-02-22 10:53:08+00:00,2021-02-22 10:53:08+00:00,1,2,2,483.11,483.11,282,2,1,4,2,Hibernating
1515915625715168206,2021-11-21 13:38:51+00:00,2021-11-21 16:34:22+00:00,2,2,2,483.05999999999995,241.52999999999997,10,5,2,4,3,Recent Customers
1515915625334475109,2019-08-16 10:30:12+00:00,2020-08-03 11:51:15+00:00,2,2,2,482.96000000000004,241.48000000000002,485,1,2,4,3,Potential Loyalists
1515915625380944832,2020-01-13 09:14:13+00:00,2021-01-14 09:21:44+00:00,3,3,3,482.82000000000005,160.94000000000003,322,2,3,4,4,At Risk
1515915625715336168,2021-11-21 19:21:24+00:00,2021-11-21 19:21:24+00:00,1,2,2,482.37,482.37,10,5,1,4,2,Recent Customers
1515915625360320786,2019-10-27 09:21:52+00:00,2021-11-27 13:08:13+00:00,3,3,3,482.28,160.76,4,5,3,4,4,Champions
1515915625719764485,2021-11-30 08:12:22+00:00,2021-11-30 08:12:22+00:00,1,2,2,482.05999999999995,482.05999999999995,2,5,1,4,2,Recent Customers
1554230619746075093,2020-11-05 11:58:36+00:00,2020-11-09 12:57:51+00:00,2,2,2,482.01,241.005,387,1,2,4,3,Potential Loyalists
1515915625160181398,2020-08-20 11:11:34+00:00,2020-08-20 11:11:34+00:00,1,1,1,481.93,481.93,468,1,1,4,2,Hibernating
1515915625564139323,2020-12-22 20:50:53+00:00,2020-12-22 20:50:53+00:00,1,1,1,481.93,481.93,344,2,1,4,2,Hibernating
1515915625567250015,2020-12-23 08:24:53+00:00,2020-12-23 08:24:53+00:00,1,1,1,481.93,481.93,344,2,1,4,2,Hibernating
1515915625520425570,2020-11-30 10:20:27+00:00,2021-03-03 11:08:20+00:00,2,2,2,481.91999999999996,240.95999999999998,273,3,2,4,3,Potential Loyalists
1515915625633645741,2021-04-20 10:35:26+00:00,2021-04-20 10:35:26+00:00,1,2,2,481.91999999999996,481.91999999999996,225,3,1,4,2,Potential Loyalists
1515915625691909679,2021-10-05 20:03:44+00:00,2021-10-05 20:03:44+00:00,1,2,2,481.65,481.65,57,4,1,4,2,Recent Customers
1515915625505616120,2020-12-22 09:37:58+00:00,2020-12-22 09:37:58+00:00,1,2,2,481.15,481.15,345,2,1,4,2,Hibernating
1515915625462221453,2020-08-09 09:27:45+00:00,2020-08-09 09:27:45+00:00,1,1,1,481.08,481.08,480,1,1,4,2,Hibernating
1515915625613119244,2021-10-13 10:40:58+00:00,2021-10-13 10:40:58+00:00,1,1,1,480.82,480.82,49,5,1,4,2,Recent Customers
1515915625643166125,2021-11-19 08:41:38+00:00,2021-11-19 08:41:38+00:00,1,1,1,480.82,480.82,13,5,1,4,2,Recent Customers
1515915625656463265,2021-06-28 10:20:25+00:00,2021-06-28 10:20:25+00:00,1,1,1,480.82,480.82,156,3,1,4,2,Potential Loyalists
1515915625658929275,2021-07-09 02:42:16+00:00,2021-07-09 02:42:16+00:00,1,1,1,480.82,480.82,146,4,1,4,2,Recent Customers
1515915625659236143,2021-11-23 06:56:41+00:00,2021-11-23 06:56:41+00:00,1,1,1,480.82,480.82,9,5,1,4,2,Recent Customers
1515915625666510787,2021-08-02 07:41:39+00:00,2021-08-02 07:41:39+00:00,1,1,1,480.82,480.82,122,4,1,4,2,Recent Customers
1515915625685882197,2021-09-24 08:07:08+00:00,2021-09-24 08:07:08+00:00,1,2,2,480.82,480.82,69,4,1,4,2,Recent Customers
1515915625702653381,2021-10-29 09:54:46+00:00,2021-10-29 09:54:46+00:00,1,1,1,480.82,480.82,34,5,1,4,2,Recent Customers
1515915625706448153,2021-11-05 11:23:33+00:00,2021-11-05 11:23:33+00:00,1,1,1,480.82,480.82,26,5,1,4,2,Recent Customers
1515915625709005934,2021-11-10 13:24:25+00:00,2021-11-10 13:24:25+00:00,1,1,1,480.82,480.82,21,5,1,4,2,Recent Customers
1515915625713877284,2021-11-18 22:29:34+00:00,2021-11-18 22:29:34+00:00,1,1,1,480.82,480.82,13,5,1,4,2,Recent Customers
1515915625505628237,2020-10-08 07:33:57+00:00,2020-10-08 07:37:30+00:00,2,2,2,480.6,240.3,420,1,2,4,3,Potential Loyalists
1515915625627715447,2021-04-06 05:56:40+00:00,2021-04-06 05:56:40+00:00,1,3,3,480.41,480.41,240,3,1,4,2,Potential Loyalists
1515915625611590917,2021-03-13 20:33:45+00:00,2021-07-20 16:30:58+00:00,4,4,4,480.27,120.0675,134,4,3,4,4,Champions
1313611771717616515,2021-02-01 16:26:02+00:00,2021-02-01 16:26:02+00:00,1,1,1,480.14,480.14,303,2,1,4,2,Hibernating
1515915625165839860,2020-08-17 12:23:51+00:00,2020-08-17 12:23:51+00:00,1,1,1,479.42,479.42,471,1,1,4,2,Hibernating
1515915625511415192,2020-09-03 09:09:07+00:00,2020-09-03 09:09:07+00:00,1,1,1,479.42,479.42,455,1,1,4,2,Hibernating
1515915625110558439,2020-12-25 09:32:11+00:00,2020-12-25 09:32:11+00:00,1,1,1,479.32,479.32,342,2,1,4,2,Hibernating
1515915625155941049,2019-07-08 08:40:15+00:00,2019-07-08 08:40:15+00:00,1,1,1,479.32,479.32,878,1,1,4,2,Hibernating
1515915625247216612,2021-05-06 09:10:30+00:00,2021-05-06 09:10:30+00:00,1,1,1,479.32,479.32,210,3,1,4,2,Potential Loyalists
1515915625339583580,2020-04-21 17:17:29+00:00,2020-04-21 17:17:29+00:00,1,1,1,479.32,479.32,589,1,1,4,2,Hibernating
1515915625368850725,2020-02-13 11:42:16+00:00,2020-02-13 11:42:16+00:00,1,1,1,479.32,479.32,657,1,1,4,2,Hibernating
1515915625378131760,2021-11-27 10:59:29+00:00,2021-11-27 10:59:29+00:00,1,1,1,479.32,479.32,4,5,1,4,2,Recent Customers
1515915625387017364,2020-02-04 12:56:41+00:00,2020-02-04 12:56:41+00:00,1,1,1,479.32,479.32,666,1,1,4,2,Hibernating
1515915625408792382,2020-12-05 09:24:49+00:00,2020-12-05 09:24:49+00:00,1,1,1,479.32,479.32,362,1,1,4,2,Hibernating
1515915625417354434,2020-09-28 10:30:29+00:00,2020-09-28 10:30:29+00:00,1,1,1,479.32,479.32,429,1,1,4,2,Hibernating
1515915625421461100,2020-08-02 23:20:36+00:00,2020-08-02 23:20:36+00:00,1,1,1,479.32,479.32,486,1,1,4,2,Hibernating
1515915625517314314,2021-01-05 18:21:40+00:00,2021-01-05 18:21:40+00:00,1,1,1,479.32,479.32,330,2,1,4,2,Hibernating
1515915625530380866,2020-12-25 13:02:16+00:00,2020-12-25 13:02:16+00:00,1,1,1,479.32,479.32,341,2,1,4,2,Hibernating
1515915625538450978,2021-03-07 09:23:13+00:00,2021-03-07 09:23:13+00:00,1,1,1,479.32,479.32,270,3,1,4,2,Potential Loyalists
1515915625539190063,2020-11-14 07:28:46+00:00,2020-11-14 07:28:46+00:00,1,1,1,479.32,479.32,383,1,1,4,2,Hibernating
1515915625539260357,2021-02-28 12:58:24+00:00,2021-02-28 12:58:24+00:00,1,1,1,479.32,479.32,276,2,1,4,2,Hibernating
1515915625549024896,2021-04-28 17:26:40+00:00,2021-04-28 17:26:40+00:00,1,1,1,479.32,479.32,217,3,1,4,2,Potential Loyalists
1515915625554067591,2020-12-07 22:00:10+00:00,2020-12-07 22:00:10+00:00,1,1,1,479.32,479.32,359,1,1,4,2,Hibernating
1515915625562148910,2021-03-20 09:26:35+00:00,2021-03-20 09:26:35+00:00,1,1,1,479.32,479.32,257,3,1,4,2,Potential Loyalists
1515915625569062322,2020-12-26 13:27:42+00:00,2020-12-26 13:27:42+00:00,1,1,1,479.32,479.32,340,2,1,4,2,Hibernating
1515915625569928901,2020-12-28 10:55:02+00:00,2020-12-28 10:55:02+00:00,1,1,1,479.32,479.32,338,2,1,4,2,Hibernating
1515915625580008409,2021-01-26 09:11:30+00:00,2021-01-26 09:11:30+00:00,1,1,1,479.32,479.32,310,2,1,4,2,Hibernating
1515915625595728681,2021-03-07 08:21:48+00:00,2021-03-07 08:21:48+00:00,1,1,1,479.32,479.32,270,3,1,4,2,Potential Loyalists
1515915625608438179,2021-03-05 15:04:14+00:00,2021-03-05 15:04:14+00:00,1,1,1,479.32,479.32,271,3,1,4,2,Potential Loyalists
1515915625610979115,2021-03-04 20:15:20+00:00,2021-03-04 20:15:20+00:00,1,1,1,479.32,479.32,272,3,1,4,2,Potential Loyalists
1515915625613190101,2021-03-05 09:57:49+00:00,2021-03-05 09:57:49+00:00,1,1,1,479.32,479.32,272,3,1,4,2,Potential Loyalists
1515915625613976367,2021-03-07 06:17:22+00:00,2021-03-07 06:17:22+00:00,1,1,1,479.32,479.32,270,3,1,4,2,Potential Loyalists
1515915625614774045,2021-03-09 08:12:44+00:00,2021-03-09 08:12:44+00:00,1,1,1,479.32,479.32,268,3,1,4,2,Potential Loyalists
1515915625617862233,2021-03-31 19:24:07+00:00,2021-03-31 19:24:07+00:00,1,1,1,479.32,479.32,245,3,1,4,2,Potential Loyalists
1515915625619533742,2021-09-28 11:59:57+00:00,2021-09-28 11:59:57+00:00,1,1,1,479.32,479.32,64,4,1,4,2,Recent Customers
1515915625622172146,2021-11-13 14:34:02+00:00,2021-11-13 14:34:02+00:00,1,1,1,479.32,479.32,18,5,1,4,2,Recent Customers
1515915625637756193,2021-05-01 14:38:43+00:00,2021-05-01 14:38:43+00:00,1,1,1,479.32,479.32,214,3,1,4,2,Potential Loyalists
1515915625643894476,2021-05-20 12:27:31+00:00,2021-05-20 12:27:31+00:00,1,1,1,479.32,479.32,195,3,1,4,2,Potential Loyalists
1515915625654739134,2021-06-22 06:52:15+00:00,2021-06-22 06:52:15+00:00,1,1,1,479.32,479.32,163,3,1,4,2,Potential Loyalists
1515915625656104718,2021-07-29 16:07:43+00:00,2021-07-29 16:07:43+00:00,1,1,1,479.32,479.32,125,4,1,4,2,Recent Customers
1515915625663827052,2021-08-10 12:39:28+00:00,2021-08-10 12:39:28+00:00,1,1,1,479.32,479.32,113,4,1,4,2,Recent Customers
1515915625664148935,2021-07-25 10:36:41+00:00,2021-07-25 10:36:41+00:00,1,1,1,479.32,479.32,129,4,1,4,2,Recent Customers
1515915625669645025,2021-08-18 20:56:30+00:00,2021-08-18 20:56:30+00:00,1,1,1,479.32,479.32,105,4,1,4,2,Recent Customers
1515915625674880573,2021-08-24 12:27:23+00:00,2021-08-24 12:27:23+00:00,1,1,1,479.32,479.32,99,4,1,4,2,Recent Customers
1515915625677985505,2021-09-11 10:20:44+00:00,2021-09-11 10:20:44+00:00,1,1,1,479.32,479.32,81,4,1,4,2,Recent Customers
1515915625679925786,2021-09-05 18:37:05+00:00,2021-09-05 18:37:05+00:00,1,1,1,479.32,479.32,87,4,1,4,2,Recent Customers
1515915625683220725,2021-09-14 07:30:21+00:00,2021-09-14 07:30:21+00:00,1,1,1,479.32,479.32,79,4,1,4,2,Recent Customers
1515915625686114944,2021-10-28 15:58:37+00:00,2021-10-28 15:58:37+00:00,1,1,1,479.32,479.32,34,5,1,4,2,Recent Customers
1515915625688519301,2021-09-27 13:12:53+00:00,2021-09-27 13:12:53+00:00,1,1,1,479.32,479.32,65,4,1,4,2,Recent Customers
1515915625697492794,2021-10-20 05:31:18+00:00,2021-10-20 05:31:18+00:00,1,1,1,479.32,479.32,43,5,1,4,2,Recent Customers
1515915625712184354,2021-11-15 19:32:20+00:00,2021-11-15 19:32:20+00:00,1,1,1,479.32,479.32,16,5,1,4,2,Recent Customers
1515915625714084214,2021-11-19 10:12:31+00:00,2021-11-19 11:29:45+00:00,2,2,2,479.26,239.63,12,5,2,4,3,Recent Customers
1515915625628031189,2021-09-29 15:52:04+00:00,2021-11-02 15:54:42+00:00,3,3,3,479.18,159.72666666666666,29,5,3,4,4,Champions
1515915625037469401,2019-06-08 20:36:12+00:00,2019-10-10 12:03:43+00:00,2,2,2,479.18,239.59,783,1,2,4,3,Potential Loyalists
1515915625265982102,2020-03-25 09:46:22+00:00,2020-04-23 14:41:50+00:00,2,2,2,479.18,239.59,587,1,2,4,3,Potential Loyalists
1515915625422969350,2020-04-10 19:08:17+00:00,2020-04-10 20:55:35+00:00,2,2,2,479.18,239.59,600,1,2,4,3,Potential Loyalists
1515915625530372154,2020-10-25 14:56:21+00:00,2020-10-25 15:05:33+00:00,2,2,2,479.18,239.59,402,1,2,4,3,Potential Loyalists
1515915625539885609,2020-11-16 19:31:01+00:00,2020-11-25 06:24:12+00:00,2,2,2,479.18,239.59,372,1,2,4,3,Potential Loyalists
1515915625567150388,2020-12-23 08:14:27+00:00,2020-12-23 08:20:35+00:00,2,2,2,479.18,239.59,344,2,2,4,3,Potential Loyalists
1515915625568850211,2020-12-28 03:07:19+00:00,2020-12-28 03:35:28+00:00,2,2,2,479.18,239.59,339,2,2,4,3,Potential Loyalists
1515915625570728288,2020-12-31 09:22:04+00:00,2020-12-31 09:39:42+00:00,2,2,2,479.18,239.59,336,2,2,4,3,Potential Loyalists
1515915625603276574,2021-03-05 10:14:16+00:00,2021-03-07 10:51:28+00:00,2,2,2,479.18,239.59,269,3,2,4,3,Potential Loyalists
1515915625603913958,2021-02-15 17:19:21+00:00,2021-02-19 07:07:16+00:00,2,2,2,479.18,239.59,286,2,2,4,3,Potential Loyalists
1515915625605871173,2021-03-10 13:39:30+00:00,2021-03-10 13:48:52+00:00,2,2,2,479.18,239.59,266,3,2,4,3,Potential Loyalists
1515915625614555805,2021-03-17 15:10:21+00:00,2021-03-21 09:10:51+00:00,2,2,2,479.18,239.59,256,3,2,4,3,Potential Loyalists
1515915625635586010,2021-05-07 15:12:55+00:00,2021-05-08 04:20:29+00:00,2,2,2,479.18,239.59,208,3,2,4,3,Potential Loyalists
1515915625672756409,2021-08-19 10:21:31+00:00,2021-08-19 10:30:39+00:00,2,2,2,479.18,239.59,104,4,2,4,3,Recent Customers
1515915625675817204,2021-08-26 15:03:45+00:00,2021-08-26 15:13:26+00:00,2,2,2,479.18,239.59,97,4,2,4,3,Recent Customers
1515915625675951749,2021-08-26 22:12:07+00:00,2021-08-26 22:34:15+00:00,2,2,2,479.18,239.59,97,4,2,4,3,Recent Customers
1515915625695092801,2021-10-13 16:04:03+00:00,2021-10-13 16:06:50+00:00,2,2,2,479.18,239.59,49,5,2,4,3,Recent Customers
1515915625382911895,2019-12-14 20:58:21+00:00,2019-12-14 20:58:21+00:00,1,2,2,479.18,479.18,718,1,1,4,2,Hibernating
1515915625534591356,2021-02-11 13:48:00+00:00,2021-02-11 13:48:00+00:00,1,2,2,479.18,479.18,293,2,1,4,2,Hibernating
1515915625538105278,2020-11-17 15:56:41+00:00,2020-11-17 15:56:41+00:00,1,2,2,479.18,479.18,379,1,1,4,2,Hibernating
1515915625630331457,2021-04-08 20:32:06+00:00,2021-04-08 20:32:06+00:00,1,2,2,479.18,479.18,237,3,1,4,2,Potential Loyalists
1515915625650641162,2021-06-27 15:41:27+00:00,2021-06-27 15:41:27+00:00,1,2,2,479.18,479.18,157,3,1,4,2,Potential Loyalists
1515915625706138644,2021-11-04 17:51:37+00:00,2021-11-04 17:51:37+00:00,1,2,2,479.18,479.18,27,5,1,4,2,Recent Customers
1515915625548003031,2020-12-03 14:00:31+00:00,2020-12-03 16:08:59+00:00,2,2,2,479.17999999999995,239.58999999999997,363,1,2,4,3,Potential Loyalists
1515915625607308475,2021-03-05 07:47:57+00:00,2021-03-05 08:33:46+00:00,2,2,2,479.17999999999995,239.58999999999997,272,3,2,4,3,Potential Loyalists
1515915625671966422,2021-08-17 14:24:58+00:00,2021-09-28 19:13:24+00:00,2,2,2,479.17999999999995,239.58999999999997,64,4,2,4,3,Recent Customers
1515915625229229744,2020-04-28 07:13:12+00:00,2020-05-19 11:01:49+00:00,3,3,3,479.08,159.69333333333333,561,1,3,4,4,At Risk
1515915625373989373,2020-05-22 08:40:56+00:00,2020-05-22 11:12:35+00:00,2,4,4,479.08,239.54,558,1,2,4,3,Potential Loyalists
1515915625160049170,2021-01-03 17:54:37+00:00,2021-01-03 17:54:37+00:00,1,4,4,479.08,479.08,332,2,1,4,2,Hibernating
1515915625602759846,2021-06-07 09:52:32+00:00,2021-06-07 10:06:53+00:00,2,3,3,479.05,239.525,177,3,2,4,3,Potential Loyalists
1515915625345721963,2020-12-24 18:48:29+00:00,2021-07-23 14:42:28+00:00,3,3,3,479.03999999999996,159.67999999999998,131,4,3,4,4,Champions
1515915625714595141,2021-11-21 15:50:09+00:00,2021-11-21 15:50:09+00:00,1,2,2,478.9,478.9,10,5,1,4,2,Recent Customers
1515915625594709781,2021-02-10 05:59:43+00:00,2021-02-10 06:28:33+00:00,2,6,6,478.64,239.32,295,2,2,4,3,Potential Loyalists
1515915625714685290,2021-11-20 14:25:01+00:00,2021-11-28 07:22:01+00:00,2,2,2,478.44,239.22,4,5,2,4,3,Recent Customers
1515915625111913150,2020-12-26 22:55:17+00:00,2021-11-23 23:31:54+00:00,3,5,5,477.96,159.32,8,5,3,4,4,Champions
1503510297430720672,2019-07-19 10:39:13+00:00,2019-07-19 10:39:13+00:00,1,2,2,477.81000000000006,477.81000000000006,866,1,1,4,2,Hibernating
1515915625606151967,2021-03-01 05:06:52+00:00,2021-03-01 06:05:19+00:00,2,2,2,477.81,238.905,276,2,2,4,3,Potential Loyalists
1515915625610925971,2021-03-08 08:28:31+00:00,2021-03-21 09:10:58+00:00,2,2,2,477.81,238.905,256,3,2,4,3,Potential Loyalists
1515915625537721497,2020-11-20 10:52:00+00:00,2020-11-20 10:52:00+00:00,1,2,2,477.81,477.81,376,1,1,4,2,Hibernating
1515915625710608703,2021-11-13 04:19:28+00:00,2021-11-13 04:19:28+00:00,1,2,2,477.8,477.8,19,5,1,4,2,Recent Customers
1515915625607671603,2021-02-20 18:29:17+00:00,2021-02-21 10:38:53+00:00,3,3,3,477.67999999999995,159.22666666666666,283,2,3,4,4,At Risk
1515915625595428602,2021-01-21 09:39:31+00:00,2021-01-21 10:38:59+00:00,3,3,3,477.66999999999996,159.22333333333333,314,2,3,4,4,At Risk
1515915625356954902,2020-07-07 12:41:46+00:00,2020-09-08 09:30:04+00:00,4,4,4,477.53,119.3825,450,1,3,4,4,At Risk
1515915625604098321,2021-02-11 10:52:49+00:00,2021-02-11 10:52:49+00:00,1,1,1,477.4,477.4,293,2,1,4,2,Hibernating
1515915625235038483,2019-03-24 07:23:36+00:00,2021-01-24 07:53:41+00:00,4,5,5,477.31,119.3275,312,2,3,4,4,At Risk
1515915625580291057,2021-11-23 15:42:11+00:00,2021-11-23 15:42:11+00:00,1,1,1,477.1,477.1,8,5,1,4,2,Recent Customers
1515915625716803415,2021-11-26 09:50:26+00:00,2021-11-26 09:50:26+00:00,1,1,1,477.1,477.1,6,5,1,4,2,Recent Customers
1515915625662288179,2021-11-01 13:36:38+00:00,2021-11-01 13:36:38+00:00,1,2,2,476.89,476.89,30,5,1,4,2,Recent Customers
1515915625675707461,2021-08-26 10:52:44+00:00,2021-08-26 10:52:44+00:00,1,1,1,476.68,476.68,97,4,1,4,2,Recent Customers
1515915625678877200,2021-09-03 10:53:26+00:00,2021-09-03 10:53:26+00:00,1,1,1,476.68,476.68,89,4,1,4,2,Recent Customers
1515915625700896995,2021-11-11 06:57:03+00:00,2021-11-11 06:57:03+00:00,1,1,1,476.68,476.68,21,5,1,4,2,Recent Customers
1515915625709137750,2021-11-10 19:06:56+00:00,2021-11-10 19:06:56+00:00,1,1,1,476.68,476.68,21,5,1,4,2,Recent Customers
1515915625545492229,2020-12-30 06:04:11+00:00,2021-10-09 20:34:30+00:00,3,3,3,476.43,158.81,53,5,3,4,4,Champions
1515915625622198292,2021-07-10 14:22:38+00:00,2021-07-10 15:07:26+00:00,2,2,2,476.22999999999996,238.11499999999998,144,4,2,4,3,Recent Customers
1515915625520280162,2020-10-05 03:47:24+00:00,2021-03-07 09:24:12+00:00,2,3,3,476.22,238.11,270,3,2,4,3,Potential Loyalists
1515915625593490152,2021-01-15 17:01:40+00:00,2021-01-15 17:01:40+00:00,1,3,3,476.11,476.11,320,2,1,4,2,Hibernating
1515915625085541918,2020-12-25 05:53:04+00:00,2020-12-25 06:10:23+00:00,2,3,3,475.75,237.875,342,2,2,4,3,Potential Loyalists
1515915625648296470,2021-06-02 17:39:18+00:00,2021-06-02 17:39:18+00:00,1,2,2,475.07,475.07,182,3,1,4,2,Potential Loyalists
1515915625669392099,2021-08-11 09:38:49+00:00,2021-08-11 09:38:49+00:00,1,2,2,475.07,475.07,113,4,1,4,2,Recent Customers
1515915625685368602,2021-11-09 14:30:50+00:00,2021-11-09 14:30:50+00:00,1,2,2,475.07,475.07,22,5,1,4,2,Recent Customers
1515915625569755556,2020-12-27 22:10:33+00:00,2020-12-27 22:10:33+00:00,1,4,4,474.93,474.93,339,2,1,4,2,Hibernating
1515915625701861586,2021-10-30 18:04:09+00:00,2021-10-30 18:06:42+00:00,2,2,2,474.78,237.39,32,5,2,4,3,Recent Customers
1515915625608361955,2021-03-08 13:16:21+00:00,2021-11-08 07:41:11+00:00,4,5,5,474.66999999999996,118.66749999999999,24,5,3,4,4,Champions
1515915625569832992,2020-12-28 06:12:27+00:00,2020-12-28 06:12:27+00:00,1,2,2,474.53999999999996,474.53999999999996,339,2,1,4,2,Hibernating
1515915625710563723,2021-11-13 01:13:43+00:00,2021-11-13 01:13:43+00:00,1,2,2,474.47,474.47,19,5,1,4,2,Recent Customers
1515915625562260368,2020-12-13 19:51:06+00:00,2020-12-13 19:51:06+00:00,1,2,2,474.37,474.37,353,1,1,4,2,Hibernating
1515915625567197315,2020-12-22 18:28:00+00:00,2020-12-22 18:28:00+00:00,1,2,2,474.37,474.37,344,2,1,4,2,Hibernating
1515915625592274345,2021-04-16 19:57:38+00:00,2021-04-16 19:57:38+00:00,1,1,1,474.25,474.25,229,3,1,4,2,Potential Loyalists
1515915625663239370,2021-07-22 09:58:56+00:00,2021-07-22 09:58:56+00:00,1,1,1,473.81,473.81,133,4,1,4,2,Recent Customers
1515915625670194961,2021-08-13 08:58:04+00:00,2021-08-13 08:58:04+00:00,1,1,1,473.81,473.81,111,4,1,4,2,Recent Customers
